accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
230,184,0.8,0.2,46,0.71875,0.96240234375,0.8984375,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.8770910174303479
256,184,0.71875,0.28125,72,0.71875,0.96240234375,1.0,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.71875,mild,1.0
14,7,0.5,0.5,7,0.71875,0.2832845052083333,0.0546875,1.0,0.9583333333333334,vim,0.25,0,0.02734375,mild,0.0
26,15,0.5769230769230769,0.4230769230769231,11,0.71875,0.2832845052083333,0.1015625,1.0,0.9583333333333334,vim,0.25,0,0.05859375,mild,0.034958573058247566
52,28,0.5384615384615384,0.46153846153846156,24,0.71875,0.2832845052083333,0.203125,1.0,0.9583333333333334,vim,0.25,0,0.109375,mild,0.12841616570949554
77,43,0.5584415584415584,0.44155844155844154,34,0.71875,0.2832845052083333,0.30078125,1.0,0.9583333333333334,vim,0.25,0,0.16796875,mild,0.23921563476324084
103,60,0.5825242718446602,0.4174757281553398,43,0.71875,0.2832845052083333,0.40234375,1.0,0.9583333333333334,vim,0.25,0,0.234375,mild,0.32993051409721375
128,75,0.5859375,0.4140625,53,0.71875,0.2832845052083333,0.5,1.0,0.9583333333333334,vim,0.25,0,0.29296875,mild,0.4211919754743576
154,95,0.6168831168831169,0.38311688311688313,59,0.71875,0.2832845052083333,0.6015625,1.0,0.9583333333333334,vim,0.25,0,0.37109375,mild,0.5267370343208316
179,115,0.6424581005586593,0.3575418994413408,64,0.71875,0.2832845052083333,0.69921875,1.0,0.9583333333333334,vim,0.25,0,0.44921875,mild,0.6158651411533358
205,137,0.6682926829268293,0.33170731707317075,68,0.71875,0.2832845052083333,0.80078125,1.0,0.9583333333333334,vim,0.25,0,0.53515625,mild,0.7350539565086365
230,159,0.691304347826087,0.30869565217391304,71,0.71875,0.2832845052083333,0.8984375,1.0,0.9583333333333334,vim,0.25,0,0.62109375,mild,0.9101380705833435
256,184,0.71875,0.28125,72,0.71875,0.2832845052083333,1.0,1.0,0.9583333333333334,vim,0.25,0,0.71875,mild,1.0
1,1,1.0,0.0,0,0.71875,0.9440104166666666,0.00390625,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.00390625,mild,3.9133889400489996e-05
26,26,1.0,0.0,0,0.71875,0.9440104166666666,0.1015625,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.1015625,mild,0.0007718287881317057
52,51,0.9807692307692307,0.019230769230769232,1,0.71875,0.9440104166666666,0.203125,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.19921875,mild,0.001974755044793314
77,75,0.974025974025974,0.025974025974025976,2,0.71875,0.9440104166666666,0.30078125,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.29296875,mild,0.00494061897037984
103,98,0.9514563106796117,0.04854368932038835,5,0.71875,0.9440104166666666,0.40234375,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.3828125,mild,0.011995940113035309
128,123,0.9609375,0.0390625,5,0.71875,0.9440104166666666,0.5,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.48046875,mild,0.04658125797021086
154,146,0.948051948051948,0.05194805194805195,8,0.71875,0.9440104166666666,0.6015625,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.5703125,mild,0.11637773587621829
179,166,0.9273743016759777,0.07262569832402235,13,0.71875,0.9440104166666666,0.69921875,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.6484375,mild,0.2493136537384989
205,179,0.8731707317073171,0.12682926829268293,26,0.71875,0.9440104166666666,0.80078125,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.69921875,mild,0.8172891942610852
230,183,0.7956521739130434,0.20434782608695654,47,0.71875,0.9440104166666666,0.8984375,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.71484375,mild,0.9900323277531715
256,184,0.71875,0.28125,72,0.71875,0.9440104166666666,1.0,0.296875,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9999998350388074
