accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
839,256,0.30512514898688914,0.6948748510131109,583,0.25,0.9985758463541666,dino+siglip2+openclip,0.8193359375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999982772261807
850,256,0.30117647058823527,0.6988235294117647,594,0.25,0.9985758463541666,dino+siglip2+openclip,0.830078125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999985180326431
860,256,0.29767441860465116,0.7023255813953488,604,0.25,0.9985758463541666,dino+siglip2+openclip,0.83984375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999987963237833
870,256,0.2942528735632184,0.7057471264367816,614,0.25,0.9985758463541666,dino+siglip2+openclip,0.849609375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999989905991452
880,256,0.2909090909090909,0.7090909090909091,624,0.25,0.9985758463541666,dino+siglip2+openclip,0.859375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999991295656537
891,256,0.287317620650954,0.712682379349046,635,0.25,0.9985758463541666,dino+siglip2+openclip,0.8701171875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999992902399476
901,256,0.28412874583795783,0.7158712541620422,645,0.25,0.9985758463541666,dino+siglip2+openclip,0.8798828125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999994564051111
911,256,0.2810098792535675,0.7189901207464325,655,0.25,0.9985758463541666,dino+siglip2+openclip,0.8896484375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999995748213822
921,256,0.2779587404994571,0.7220412595005429,665,0.25,0.9985758463541666,dino+siglip2+openclip,0.8994140625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999996731234969
931,256,0.2749731471535983,0.7250268528464017,675,0.25,0.9985758463541666,dino+siglip2+openclip,0.9091796875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999997524533356
942,256,0.27176220806794055,0.7282377919320594,686,0.25,0.9985758463541666,dino+siglip2+openclip,0.919921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999997922289695
952,256,0.2689075630252101,0.7310924369747899,696,0.25,0.9985758463541666,dino+siglip2+openclip,0.9296875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999998675991915
962,256,0.2661122661122661,0.7338877338877339,706,0.25,0.9985758463541666,dino+siglip2+openclip,0.939453125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999164065287
972,256,0.26337448559670784,0.7366255144032922,716,0.25,0.9985758463541666,dino+siglip2+openclip,0.94921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999414469606
983,256,0.26042726347914547,0.7395727365208545,727,0.25,0.9985758463541666,dino+siglip2+openclip,0.9599609375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999637087781
993,256,0.2578046324269889,0.7421953675730111,737,0.25,0.9985758463541666,dino+siglip2+openclip,0.9697265625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999872328336
1003,256,0.25523429710867396,0.744765702891326,747,0.25,0.9985758463541666,dino+siglip2+openclip,0.9794921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999954387154
1013,256,0.2527147087857848,0.7472852912142152,757,0.25,0.9985758463541666,dino+siglip2+openclip,0.9892578125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999999993118847
1024,256,0.25,0.75,768,0.25,0.9985758463541666,dino+siglip2+openclip,1.0,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.999999999996237
1,1,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0009765625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0009765625,hard,2.915579743344881e-08
11,11,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0107421875,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0107421875,hard,6.671139798400436e-07
21,21,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0205078125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0205078125,hard,1.7883120914069413e-06
31,31,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0302734375,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0302734375,hard,4.246896284538995e-06
41,41,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0400390625,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0400390625,hard,7.022431136336096e-06
52,52,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.05078125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.05078125,hard,9.834420614660224e-06
63,63,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0615234375,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0615234375,hard,1.4655695478613647e-05
72,72,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.0703125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.0703125,hard,2.0146673035504627e-05
82,82,1.0,0.0,0,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.080078125,learned_selective_risk+confirmed_fallback,0.0,0.99609375,opensemcom,0.75,1,0.080078125,hard,2.6910454592378272e-05
