accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,goodput_per_latency,goodput_per_resource,latency_per_sample,latency_units,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,retransmission_rate,seed,semantic_goodput,target_openout,task
0,0,0.0,0.0,0,0.9083969465648855,0.7703081232492998,0.0,0.44537815126050423,0.0,0.0,0.2,26.200000000000003,opensemcom_receiver_only,0.0,1.0,0.6,0.1,13.100000000000001,0.0,4,0.0,0.05,deepsense-sector
1,1,1.0,0.0,0,0.9007633587786259,0.7907431551499348,0.007633587786259542,0.6440677966101694,0.037037037037037035,0.07042253521126761,0.20610687022900764,27.0,opensemcom_no_channel,0.0,0.9923664122137404,0.6,0.1083969465648855,14.2,0.0,4,0.007633587786259542,0.05,deepsense-sector
60,59,0.9833333333333333,0.016666666666666666,1,0.9007633587786259,0.7907431551499348,0.4580152671755725,0.6440677966101694,0.7951482479784366,0.8792846497764532,0.566412213740458,74.2,opensemcom_progressive,0.0,0.5419847328244275,0.6,0.5122137404580153,67.1,0.0,4,0.45038167938931295,0.05,deepsense-sector
99,94,0.9494949494949495,0.050505050505050504,5,0.9007633587786259,0.7992177314211213,0.7557251908396947,0.7457627118644068,0.8918406072106262,0.9197651663405088,0.8045801526717558,105.4,dino_detector,0.0,0.24427480916030533,0.8,0.7801526717557252,102.2,0.0,4,0.7175572519083969,0.05,deepsense-sector
54,53,0.9814814814814815,0.018518518518518517,1,0.8931297709923665,0.7496947496947497,0.4122137404580153,0.9145299145299145,0.7636887608069164,0.7310344827586207,0.5297709923664122,69.4,ensemble_detector,0.0,0.5877862595419847,0.8,0.5534351145038168,72.5,0.0,4,0.40458015267175573,0.05,deepsense-sector
0,0,0.0,0.0,0,0.8625954198473282,0.6769911504424779,0.0,0.8230088495575221,0.0,0.0,0.2,26.200000000000003,deepjscc_pca,0.0,1.0,0.8,0.1,13.100000000000001,0.0,4,0.0,0.05,deepsense-sector
54,52,0.9629629629629629,0.037037037037037035,2,0.8931297709923665,0.7454212454212454,0.4122137404580153,0.905982905982906,0.7492795389048991,0.624249699879952,0.5297709923664122,69.4,witt_context_style,0.0,0.5877862595419847,0.8,0.6358778625954198,83.3,0.0,4,0.3969465648854962,0.05,deepsense-sector
2,2,1.0,0.0,0,0.8931297709923665,0.7454212454212454,0.015267175572519083,0.905982905982906,0.07194244604316546,0.12422360248447203,0.21221374045801528,27.8,fixed_refine_all,0.0,0.9847328244274809,0.8,0.12290076335877864,16.1,0.0,4,0.015267175572519083,0.05,deepsense-sector
67,66,0.9850746268656716,0.014925373134328358,1,0.9083969465648855,0.7703081232492998,0.5114503816793893,0.44537815126050423,0.8270676691729324,0.7603686635944701,0.6091603053435114,79.8,opensemcom_receiver_only,0.0,0.48854961832061067,0.8,0.6625954198473282,86.8,0.0,4,0.5038167938931297,0.05,deepsense-sector
56,55,0.9821428571428571,0.017857142857142856,1,0.9007633587786259,0.7907431551499348,0.42748091603053434,0.6440677966101694,0.7746478873239436,0.7362784471218206,0.5419847328244275,71.0,opensemcom_no_channel,0.0,0.5725190839694656,0.8,0.5702290076335879,74.7,0.0,4,0.4198473282442748,0.05,deepsense-sector
89,86,0.9662921348314607,0.033707865168539325,3,0.8854961832061069,0.8189655172413793,0.6793893129770993,0.9051724137931034,0.8829568788501027,0.9227467811158798,0.7435114503816794,97.4,opensemcom_progressive,0.0,0.32061068702290074,0.8,0.7114503816793893,93.2,0.0,4,0.6564885496183206,0.05,deepsense-sector
99,94,0.9494949494949495,0.050505050505050504,5,0.9007633587786259,0.7992177314211213,0.7557251908396947,0.7457627118644068,0.8918406072106262,0.9197651663405088,0.8045801526717558,105.4,dino_detector,0.0,0.24427480916030533,1.0,0.7801526717557252,102.2,0.0,4,0.7175572519083969,0.05,deepsense-sector
82,79,0.9634146341463414,0.036585365853658534,3,0.8931297709923665,0.7496947496947497,0.6259541984732825,0.9145299145299145,0.8605664488017429,0.7647628267182962,0.7007633587786259,91.8,ensemble_detector,0.0,0.37404580152671757,1.0,0.7885496183206107,103.3,0.0,4,0.6030534351145038,0.05,deepsense-sector
0,0,0.0,0.0,0,0.8625954198473282,0.6769911504424779,0.0,0.8230088495575221,0.0,0.0,0.2,26.200000000000003,deepjscc_pca,0.0,1.0,1.0,0.1,13.100000000000001,0.0,4,0.0,0.05,deepsense-sector
54,52,0.9629629629629629,0.037037037037037035,2,0.8931297709923665,0.7454212454212454,0.4122137404580153,0.905982905982906,0.7492795389048991,0.624249699879952,0.5297709923664122,69.4,witt_context_style,0.0,0.5877862595419847,1.0,0.6358778625954198,83.3,0.0,4,0.3969465648854962,0.05,deepsense-sector
54,52,0.9629629629629629,0.037037037037037035,2,0.8931297709923665,0.7454212454212454,0.4122137404580153,0.905982905982906,0.7492795389048991,0.5526036131774708,0.5297709923664122,69.4,fixed_refine_all,0.0,0.5877862595419847,1.0,0.718320610687023,94.10000000000001,0.0,4,0.3969465648854962,0.05,deepsense-sector
96,91,0.9479166666666666,0.052083333333333336,5,0.9083969465648855,0.7703081232492998,0.732824427480916,0.44537815126050423,0.883495145631068,0.7666385846672283,0.7862595419847328,103.0,opensemcom_receiver_only,0.0,0.26717557251908397,1.0,0.9061068702290076,118.69999999999999,0.0,4,0.6946564885496184,0.05,deepsense-sector
85,81,0.9529411764705882,0.047058823529411764,4,0.9007633587786259,0.7907431551499348,0.648854961832061,0.6440677966101694,0.8598726114649681,0.7598499061913696,0.7190839694656489,94.2,opensemcom_no_channel,0.0,0.3511450381679389,1.0,0.8137404580152672,106.6,0.0,4,0.6183206106870229,0.05,deepsense-sector
98,94,0.9591836734693877,0.04081632653061224,4,0.9007633587786259,0.8402868318122555,0.7480916030534351,0.7457627118644068,0.734375,0.7919123841617522,0.9770992366412213,128.0,opensemcom_progressive,0.1297709923664122,0.25190839694656486,1.0,0.9061068702290077,118.7,0.1297709923664122,4,0.7175572519083969,0.05,deepsense-sector
33,32,0.9696969696969697,0.030303030303030304,1,0.9007633587786259,0.7992177314211213,0.25190839694656486,0.7457627118644068,0.6083650190114068,0.7476635514018692,0.40152671755725194,52.6,dino_detector,0.0,0.7480916030534351,0.3,0.3267175572519084,42.8,0.0,4,0.24427480916030533,0.1,deepsense-sector
2,2,1.0,0.0,0,0.8931297709923665,0.7496947496947497,0.015267175572519083,0.9145299145299145,0.07194244604316546,0.13071895424836602,0.21221374045801528,27.8,ensemble_detector,0.0,0.9847328244274809,0.3,0.116793893129771,15.3,0.0,4,0.015267175572519083,0.1,deepsense-sector
24,23,0.9583333333333334,0.041666666666666664,1,0.8625954198473282,0.6769911504424779,0.183206106870229,0.8230088495575221,0.5066079295154184,0.8363636363636363,0.34656488549618325,45.400000000000006,deepjscc_pca,0.0,0.816793893129771,0.3,0.2099236641221374,27.5,0.0,4,0.17557251908396945,0.1,deepsense-sector
2,2,1.0,0.0,0,0.8931297709923665,0.7454212454212454,0.015267175572519083,0.905982905982906,0.07194244604316546,0.12738853503184713,0.21221374045801528,27.8,witt_context_style,0.0,0.9847328244274809,0.3,0.1198473282442748,15.7,0.0,4,0.015267175572519083,0.1,deepsense-sector
2,2,1.0,0.0,0,0.8931297709923665,0.7454212454212454,0.015267175572519083,0.905982905982906,0.07194244604316546,0.12422360248447203,0.21221374045801528,27.8,fixed_refine_all,0.0,0.9847328244274809,0.3,0.12290076335877864,16.1,0.0,4,0.015267175572519083,0.1,deepsense-sector
0,0,0.0,0.0,0,0.9083969465648855,0.7703081232492998,0.0,0.44537815126050423,0.0,0.0,0.2,26.200000000000003,opensemcom_receiver_only,0.0,1.0,0.3,0.1,13.100000000000001,0.0,4,0.0,0.1,deepsense-sector
1,1,1.0,0.0,0,0.9007633587786259,0.7907431551499348,0.007633587786259542,0.6440677966101694,0.037037037037037035,0.07042253521126761,0.20610687022900764,27.0,opensemcom_no_channel,0.0,0.9923664122137404,0.3,0.1083969465648855,14.2,0.0,4,0.007633587786259542,0.1,deepsense-sector
27,26,0.9629629629629629,0.037037037037037035,1,0.8854961832061069,0.8189655172413793,0.20610687022900764,0.9051724137931034,0.5439330543933055,0.6951871657754011,0.3648854961832061,47.8,opensemcom_progressive,0.0,0.7938931297709924,0.3,0.28549618320610687,37.4,0.0,4,0.1984732824427481,0.1,deepsense-sector
37,36,0.972972972972973,0.02702702702702703,1,0.9007633587786259,0.7992177314211213,0.2824427480916031,0.7457627118644068,0.6451612903225806,0.7758620689655172,0.4259541984732824,55.8,dino_detector,0.0,0.7175572519083969,0.45,0.35419847328244275,46.4,0.0,4,0.2748091603053435,0.1,deepsense-sector
34,33,0.9705882352941176,0.029411764705882353,1,0.8931297709923665,0.7496947496947497,0.2595419847328244,0.9145299145299145,0.6179775280898876,0.6534653465346535,0.4076335877862596,53.400000000000006,ensemble_detector,0.0,0.7404580152671756,0.45,0.38549618320610685,50.5,0.0,4,0.25190839694656486,0.1,deepsense-sector
24,23,0.9583333333333334,0.041666666666666664,1,0.8625954198473282,0.6769911504424779,0.183206106870229,0.8230088495575221,0.5066079295154184,0.8363636363636363,0.34656488549618325,45.400000000000006,deepjscc_pca,0.0,0.816793893129771,0.45,0.2099236641221374,27.5,0.0,4,0.17557251908396945,0.1,deepsense-sector
25,24,0.96,0.04,1,0.8931297709923665,0.7454212454212454,0.19083969465648856,0.905982905982906,0.5194805194805194,0.5263157894736842,0.3526717557251909,46.2,witt_context_style,0.0,0.8091603053435115,0.45,0.3480916030534351,45.6,0.0,4,0.183206106870229,0.1,deepsense-sector
25,24,0.96,0.04,1,0.8931297709923665,0.7454212454212454,0.19083969465648856,0.905982905982906,0.5194805194805194,0.4743083003952569,0.3526717557251909,46.2,fixed_refine_all,0.0,0.8091603053435115,0.45,0.38625954198473283,50.6,0.0,4,0.183206106870229,0.1,deepsense-sector
34,34,1.0,0.0,0,0.9083969465648855,0.7703081232492998,0.2595419847328244,0.44537815126050423,0.6367041198501872,0.6732673267326733,0.4076335877862596,53.400000000000006,opensemcom_receiver_only,0.0,0.7404580152671756,0.45,0.38549618320610685,50.5,0.0,4,0.2595419847328244,0.1,deepsense-sector
34,34,1.0,0.0,0,0.9007633587786259,0.7907431551499348,0.2595419847328244,0.6440677966101694,0.6367041198501872,0.6732673267326733,0.4076335877862596,53.400000000000006,opensemcom_no_channel,0.0,0.7404580152671756,0.45,0.38549618320610685,50.5,0.0,4,0.2595419847328244,0.1,deepsense-sector
40,39,0.975,0.025,1,0.9083969465648855,0.7317927170868347,0.3053435114503817,0.907563025210084,0.6701030927835051,0.7942973523421588,0.4442748091603054,58.2,opensemcom_progressive,0.0,0.6946564885496184,0.45,0.3748091603053435,49.1,0.0,4,0.29770992366412213,0.1,deepsense-sector
68,67,0.9852941176470589,0.014705882352941176,1,0.9007633587786259,0.7992177314211213,0.5190839694656488,0.7457627118644068,0.8312655086848636,0.901749663526245,0.6152671755725191,80.6,dino_detector,0.0,0.48091603053435117,0.6,0.5671755725190839,74.3,0.0,4,0.5114503816793893,0.1,deepsense-sector
48,47,0.9791666666666666,0.020833333333333332,1,0.8931297709923665,0.7496947496947497,0.366412213740458,0.9145299145299145,0.7275541795665635,0.7132018209408195,0.4931297709923664,64.6,ensemble_detector,0.0,0.6335877862595419,0.6,0.5030534351145037,65.89999999999999,0.0,4,0.35877862595419846,0.1,deepsense-sector
24,23,0.9583333333333334,0.041666666666666664,1,0.8625954198473282,0.6769911504424779,0.183206106870229,0.8230088495575221,0.5066079295154184,0.8363636363636363,0.34656488549618325,45.400000000000006,deepjscc_pca,0.0,0.816793893129771,0.6,0.2099236641221374,27.5,0.0,4,0.17557251908396945,0.1,deepsense-sector
33,32,0.9696969696969697,0.030303030303030304,1,0.8931297709923665,0.7454212454212454,0.25190839694656486,0.905982905982906,0.6083650190114068,0.5714285714285714,0.40152671755725194,52.6,witt_context_style,0.0,0.7480916030534351,0.6,0.42748091603053434,56.0,0.0,4,0.24427480916030533,0.1,deepsense-sector
33,32,0.9696969696969697,0.030303030303030304,1,0.8931297709923665,0.7454212454212454,0.25190839694656486,0.905982905982906,0.6083650190114068,0.5111821086261981,0.40152671755725194,52.6,fixed_refine_all,0.0,0.7480916030534351,0.6,0.4778625954198474,62.60000000000001,0.0,4,0.24427480916030533,0.1,deepsense-sector
45,45,1.0,0.0,0,0.9083969465648855,0.7703081232492998,0.3435114503816794,0.44537815126050423,0.7234726688102894,0.7188498402555911,0.47480916030534354,62.2,opensemcom_receiver_only,0.0,0.6564885496183206,0.6,0.4778625954198473,62.6,0.0,4,0.3435114503816794,0.1,deepsense-sector
44,43,0.9772727272727273,0.022727272727272728,1,0.9007633587786259,0.7907431551499348,0.33587786259541985,0.6440677966101694,0.7003257328990228,0.6991869918699187,0.4687022900763359,61.400000000000006,opensemcom_no_channel,0.0,0.6641221374045801,0.6,0.46946564885496184,61.5,0.0,4,0.3282442748091603,0.1,deepsense-sector
60,59,0.9833333333333333,0.016666666666666666,1,0.9007633587786259,0.7907431551499348,0.4580152671755725,0.6440677966101694,0.7951482479784366,0.8792846497764532,0.566412213740458,74.2,opensemcom_progressive,0.0,0.5419847328244275,0.6,0.5122137404580153,67.1,0.0,4,0.45038167938931295,0.1,deepsense-sector
99,94,0.9494949494949495,0.050505050505050504,5,0.9007633587786259,0.7992177314211213,0.7557251908396947,0.7457627118644068,0.8918406072106262,0.9197651663405088,0.8045801526717558,105.4,dino_detector,0.0,0.24427480916030533,0.8,0.7801526717557252,102.2,0.0,4,0.7175572519083969,0.1,deepsense-sector
77,74,0.961038961038961,0.03896103896103896,3,0.8931297709923665,0.7496947496947497,0.5877862595419847,0.9145299145299145,0.8428246013667426,0.7566462167689162,0.6702290076335877,87.8,ensemble_detector,0.0,0.4122137404580153,0.8,0.7465648854961832,97.8,0.0,4,0.5648854961832062,0.1,deepsense-sector
24,23,0.9583333333333334,0.041666666666666664,1,0.8625954198473282,0.6769911504424779,0.183206106870229,0.8230088495575221,0.5066079295154184,0.8363636363636363,0.34656488549618325,45.400000000000006,deepjscc_pca,0.0,0.816793893129771,0.8,0.2099236641221374,27.5,0.0,4,0.17557251908396945,0.1,deepsense-sector
54,52,0.9629629629629629,0.037037037037037035,2,0.8931297709923665,0.7454212454212454,0.4122137404580153,0.905982905982906,0.7492795389048991,0.624249699879952,0.5297709923664122,69.4,witt_context_style,0.0,0.5877862595419847,0.8,0.6358778625954198,83.3,0.0,4,0.3969465648854962,0.1,deepsense-sector
45,44,0.9777777777777777,0.022222222222222223,1,0.8931297709923665,0.7454212454212454,0.3435114503816794,0.905982905982906,0.7073954983922829,0.5459057071960298,0.47480916030534354,62.2,fixed_refine_all,0.0,0.6564885496183206,0.8,0.6152671755725191,80.6,0.0,4,0.33587786259541985,0.1,deepsense-sector
67,66,0.9850746268656716,0.014925373134328358,1,0.9083969465648855,0.7703081232492998,0.5114503816793893,0.44537815126050423,0.8270676691729324,0.7603686635944701,0.6091603053435114,79.8,opensemcom_receiver_only,0.0,0.48854961832061067,0.8,0.6625954198473282,86.8,0.0,4,0.5038167938931297,0.1,deepsense-sector
62,61,0.9838709677419355,0.016129032258064516,1,0.9007633587786259,0.7907431551499348,0.4732824427480916,0.6440677966101694,0.8047493403693932,0.7503075030750308,0.5786259541984733,75.8,opensemcom_no_channel,0.0,0.5267175572519084,0.8,0.6206106870229008,81.3,0.0,4,0.46564885496183206,0.1,deepsense-sector
106,100,0.9433962264150944,0.05660377358490566,6,0.9007633587786259,0.7992177314211213,0.8091603053435115,0.7457627118644068,0.9009009009009009,0.9216589861751152,0.8473282442748091,111.0,opensemcom_progressive,0.0,0.19083969465648856,0.8,0.8282442748091603,108.5,0.0,4,0.7633587786259542,0.1,deepsense-sector
127,116,0.9133858267716536,0.08661417322834646,11,0.9007633587786259,0.7992177314211213,0.9694656488549618,0.7457627118644068,0.9076682316118936,0.9105180533751962,0.9755725190839695,127.8,dino_detector,0.0,0.030534351145038167,1.0,0.9725190839694657,127.4,0.0,4,0.8854961832061069,0.1,deepsense-sector
106,99,0.9339622641509434,0.0660377358490566,7,0.8931297709923665,0.7496947496947497,0.8091603053435115,0.9145299145299145,0.8918918918918919,0.7632999228989977,0.8473282442748091,111.0,ensemble_detector,0.0,0.19083969465648856,1.0,0.9900763358778625,129.7,0.0,4,0.7557251908396947,0.1,deepsense-sector
24,23,0.9583333333333334,0.041666666666666664,1,0.8625954198473282,0.6769911504424779,0.183206106870229,0.8230088495575221,0.5066079295154184,0.8363636363636363,0.34656488549618325,45.400000000000006,deepjscc_pca,0.0,0.816793893129771,1.0,0.2099236641221374,27.5,0.0,4,0.17557251908396945,0.1,deepsense-sector
77,73,0.948051948051948,0.05194805194805195,4,0.8931297709923665,0.7454212454212454,0.5877862595419847,0.905982905982906,0.8314350797266515,0.6448763250883393,0.6702290076335877,87.8,witt_context_style,0.0,0.4122137404580153,1.0,0.8641221374045802,113.2,0.0,4,0.5572519083969466,0.1,deepsense-sector
54,52,0.9629629629629629,0.037037037037037035,2,0.8931297709923665,0.7454212454212454,0.4122137404580153,0.905982905982906,0.7492795389048991,0.5526036131774708,0.5297709923664122,69.4,fixed_refine_all,0.0,0.5877862595419847,1.0,0.718320610687023,94.10000000000001,0.0,4,0.3969465648854962,0.1,deepsense-sector
103,97,0.941747572815534,0.05825242718446602,6,0.9083969465648855,0.7703081232492998,0.7862595419847328,0.44537815126050423,0.8931860036832413,0.7674050632911393,0.8290076335877862,108.6,opensemcom_receiver_only,0.0,0.21374045801526717,1.0,0.9648854961832061,126.39999999999999,0.0,4,0.7404580152671756,0.1,deepsense-sector
106,99,0.9339622641509434,0.0660377358490566,7,0.9007633587786259,0.7907431551499348,0.8091603053435115,0.6440677966101694,0.8918918918918919,0.7632999228989977,0.8473282442748091,111.0,opensemcom_no_channel,0.0,0.19083969465648856,1.0,0.9900763358778625,129.7,0.0,4,0.7557251908396947,0.1,deepsense-sector
125,113,0.904,0.096,12,0.8931297709923665,0.7496947496947497,0.9541984732824428,0.9145299145299145,0.8954041204437401,0.8996815286624205,0.9633587786259542,126.2,opensemcom_progressive,0.0,0.04580152671755725,1.0,0.9587786259541984,125.6,0.0,4,0.8625954198473282,0.1,deepsense-sector
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,dino_detector,0.0,1.0,0.3,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.4647887323943662,0.6543062200956937,0.007042253521126761,0.803030303030303,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,ensemble_detector,0.0,0.9929577464788732,0.3,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.47183098591549294,0.5128358208955224,0.0,0.8208955223880597,0.0,0.0,0.2,28.400000000000002,deepjscc_pca,0.0,1.0,0.3,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06451612903225806,0.20563380281690144,29.200000000000003,witt_context_style,0.0,0.9929577464788732,0.3,0.1091549295774648,15.500000000000002,0.0,4,0.007042253521126761,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06369426751592357,0.20563380281690144,29.200000000000003,fixed_refine_all,0.0,0.9929577464788732,0.3,0.11056338028169015,15.700000000000001,0.0,4,0.007042253521126761,0.01,deepsense-exact
2,2,1.0,0.0,0,0.528169014084507,0.6212935323383084,0.014084507042253521,0.8133333333333334,0.06666666666666667,0.12195121951219513,0.2112676056338028,30.0,opensemcom_receiver_only,0.0,0.9859154929577465,0.3,0.11549295774647886,16.4,0.0,4,0.014084507042253521,0.01,deepsense-exact
1,1,1.0,0.0,0,0.5070422535211268,0.6849206349206349,0.007042253521126761,0.7777777777777778,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,opensemcom_no_channel,0.0,0.9929577464788732,0.3,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,opensemcom_progressive,0.0,1.0,0.3,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,dino_detector,0.0,1.0,0.45,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.4647887323943662,0.6543062200956937,0.007042253521126761,0.803030303030303,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,ensemble_detector,0.0,0.9929577464788732,0.45,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.47183098591549294,0.5128358208955224,0.0,0.8208955223880597,0.0,0.0,0.2,28.400000000000002,deepjscc_pca,0.0,1.0,0.45,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06451612903225806,0.20563380281690144,29.200000000000003,witt_context_style,0.0,0.9929577464788732,0.45,0.1091549295774648,15.500000000000002,0.0,4,0.007042253521126761,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06369426751592357,0.20563380281690144,29.200000000000003,fixed_refine_all,0.0,0.9929577464788732,0.45,0.11056338028169015,15.700000000000001,0.0,4,0.007042253521126761,0.01,deepsense-exact
2,2,1.0,0.0,0,0.528169014084507,0.6212935323383084,0.014084507042253521,0.8133333333333334,0.06666666666666667,0.12195121951219513,0.2112676056338028,30.0,opensemcom_receiver_only,0.0,0.9859154929577465,0.45,0.11549295774647886,16.4,0.0,4,0.014084507042253521,0.01,deepsense-exact
1,1,1.0,0.0,0,0.5070422535211268,0.6849206349206349,0.007042253521126761,0.7777777777777778,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,opensemcom_no_channel,0.0,0.9929577464788732,0.45,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,opensemcom_progressive,0.0,1.0,0.45,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,dino_detector,0.0,1.0,0.6,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.4647887323943662,0.6543062200956937,0.007042253521126761,0.803030303030303,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,ensemble_detector,0.0,0.9929577464788732,0.6,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.47183098591549294,0.5128358208955224,0.0,0.8208955223880597,0.0,0.0,0.2,28.400000000000002,deepjscc_pca,0.0,1.0,0.6,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06451612903225806,0.20563380281690144,29.200000000000003,witt_context_style,0.0,0.9929577464788732,0.6,0.1091549295774648,15.500000000000002,0.0,4,0.007042253521126761,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06369426751592357,0.20563380281690144,29.200000000000003,fixed_refine_all,0.0,0.9929577464788732,0.6,0.11056338028169015,15.700000000000001,0.0,4,0.007042253521126761,0.01,deepsense-exact
2,2,1.0,0.0,0,0.528169014084507,0.6212935323383084,0.014084507042253521,0.8133333333333334,0.06666666666666667,0.12195121951219513,0.2112676056338028,30.0,opensemcom_receiver_only,0.0,0.9859154929577465,0.6,0.11549295774647886,16.4,0.0,4,0.014084507042253521,0.01,deepsense-exact
1,1,1.0,0.0,0,0.5070422535211268,0.6849206349206349,0.007042253521126761,0.7777777777777778,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,opensemcom_no_channel,0.0,0.9929577464788732,0.6,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,opensemcom_progressive,0.0,1.0,0.6,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,dino_detector,0.0,1.0,0.8,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.4647887323943662,0.6543062200956937,0.007042253521126761,0.803030303030303,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,ensemble_detector,0.0,0.9929577464788732,0.8,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.47183098591549294,0.5128358208955224,0.0,0.8208955223880597,0.0,0.0,0.2,28.400000000000002,deepjscc_pca,0.0,1.0,0.8,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06451612903225806,0.20563380281690144,29.200000000000003,witt_context_style,0.0,0.9929577464788732,0.8,0.1091549295774648,15.500000000000002,0.0,4,0.007042253521126761,0.01,deepsense-exact
1,1,1.0,0.0,0,0.47183098591549294,0.6443781094527363,0.007042253521126761,0.8059701492537313,0.03424657534246575,0.06369426751592357,0.20563380281690144,29.200000000000003,fixed_refine_all,0.0,0.9929577464788732,0.8,0.11056338028169015,15.700000000000001,0.0,4,0.007042253521126761,0.01,deepsense-exact
2,2,1.0,0.0,0,0.528169014084507,0.6212935323383084,0.014084507042253521,0.8133333333333334,0.06666666666666667,0.12195121951219513,0.2112676056338028,30.0,opensemcom_receiver_only,0.0,0.9859154929577465,0.8,0.11549295774647886,16.4,0.0,4,0.014084507042253521,0.01,deepsense-exact
1,1,1.0,0.0,0,0.5070422535211268,0.6849206349206349,0.007042253521126761,0.7777777777777778,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,opensemcom_no_channel,0.0,0.9929577464788732,0.8,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,opensemcom_progressive,0.0,1.0,0.8,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
0,0,0.0,0.0,0,0.5211267605633803,0.6762718600953895,0.0,0.7297297297297297,0.0,0.0,0.2,28.400000000000002,dino_detector,0.0,1.0,1.0,0.1,14.200000000000001,0.0,4,0.0,0.01,deepsense-exact
1,1,1.0,0.0,0,0.4647887323943662,0.6543062200956937,0.007042253521126761,0.803030303030303,0.03424657534246575,0.06535947712418301,0.20563380281690144,29.200000000000003,ensemble_detector,0.0,0.9929577464788732,1.0,0.10774647887323945,15.3,0.0,4,0.007042253521126761,0.01,deepsense-exact
