accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
167,166,0.9940119760479041,0.005988023952095809,1,0.6,0.9964396158854166,0.2609375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.259375,mild,6.165499798953534e-06
173,172,0.9942196531791907,0.005780346820809248,1,0.6,0.9964396158854166,0.2703125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.26875,mild,6.556583102792502e-06
179,178,0.994413407821229,0.00558659217877095,1,0.6,0.9964396158854166,0.2796875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.278125,mild,7.595117476739692e-06
186,185,0.9946236559139785,0.005376344086021506,1,0.6,0.9964396158854166,0.290625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.2890625,mild,8.027580397538256e-06
192,191,0.9947916666666666,0.005208333333333333,1,0.6,0.9964396158854166,0.3,0.0026041666666666665,1.0,receiver_only,0.25,0,0.2984375,mild,9.201135071634776e-06
199,198,0.9949748743718593,0.005025125628140704,1,0.6,0.9964396158854166,0.3109375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.309375,mild,1.015753427054733e-05
205,204,0.9951219512195122,0.004878048780487805,1,0.6,0.9964396158854166,0.3203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.31875,mild,1.044863656716189e-05
211,210,0.995260663507109,0.004739336492890996,1,0.6,0.9964396158854166,0.3296875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.328125,mild,1.122169106565707e-05
218,217,0.9954128440366973,0.0045871559633027525,1,0.6,0.9964396158854166,0.340625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.3390625,mild,1.2551882500702051e-05
224,223,0.9955357142857143,0.004464285714285714,1,0.6,0.9964396158854166,0.35,0.0026041666666666665,1.0,receiver_only,0.25,0,0.3484375,mild,1.3721029972657565e-05
231,230,0.9956709956709957,0.004329004329004329,1,0.6,0.9964396158854166,0.3609375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.359375,mild,1.4895003077981526e-05
237,236,0.9957805907172996,0.004219409282700422,1,0.6,0.9964396158854166,0.3703125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.36875,mild,1.6534856822545407e-05
243,242,0.9958847736625515,0.00411522633744856,1,0.6,0.9964396158854166,0.3796875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.378125,mild,1.9071485294261944e-05
252,251,0.996031746031746,0.003968253968253968,1,0.6,0.9964396158854166,0.39375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.3921875,mild,2.379215948167257e-05
256,255,0.99609375,0.00390625,1,0.6,0.9964396158854166,0.4,0.0026041666666666665,1.0,receiver_only,0.25,0,0.3984375,mild,2.8342434234218716e-05
262,261,0.9961832061068703,0.003816793893129771,1,0.6,0.9964396158854166,0.409375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.4078125,mild,3.189063842000905e-05
269,268,0.9962825278810409,0.0037174721189591076,1,0.6,0.9964396158854166,0.4203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.41875,mild,3.384842369996477e-05
275,274,0.9963636363636363,0.0036363636363636364,1,0.6,0.9964396158854166,0.4296875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.428125,mild,3.600994434236781e-05
282,281,0.9964539007092199,0.0035460992907801418,1,0.6,0.9964396158854166,0.440625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.4390625,mild,4.154705195105636e-05
288,287,0.9965277777777778,0.003472222222222222,1,0.6,0.9964396158854166,0.45,0.0026041666666666665,1.0,receiver_only,0.25,0,0.4484375,mild,4.612230641214411e-05
294,293,0.9965986394557823,0.003401360544217687,1,0.6,0.9964396158854166,0.459375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.4578125,mild,4.9649789070826954e-05
301,300,0.9966777408637874,0.0033222591362126247,1,0.6,0.9964396158854166,0.4703125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.46875,mild,5.637101530737714e-05
307,306,0.996742671009772,0.003257328990228013,1,0.6,0.9964396158854166,0.4796875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.478125,mild,5.880071039428001e-05
314,313,0.9968152866242038,0.0031847133757961785,1,0.6,0.9964396158854166,0.490625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.4890625,mild,6.029812015185599e-05
322,321,0.9968944099378882,0.003105590062111801,1,0.6,0.9964396158854166,0.503125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5015625,mild,6.676965858787298e-05
327,326,0.9969418960244648,0.0030581039755351682,1,0.6,0.9964396158854166,0.5109375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.509375,mild,7.205513975350186e-05
333,332,0.996996996996997,0.003003003003003003,1,0.6,0.9964396158854166,0.5203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.51875,mild,7.916636735899376e-05
340,339,0.9970588235294118,0.0029411764705882353,1,0.6,0.9964396158854166,0.53125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5296875,mild,9.604205115465447e-05
346,345,0.9971098265895953,0.002890173410404624,1,0.6,0.9964396158854166,0.540625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5390625,mild,0.00010682766165700741
352,351,0.9971590909090909,0.002840909090909091,1,0.6,0.9964396158854166,0.55,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5484375,mild,0.0001226951491844376
358,357,0.9972067039106145,0.002793296089385475,1,0.6,0.9964396158854166,0.559375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5578125,mild,0.0001726790535030888
367,365,0.9945504087193461,0.005449591280653951,2,0.6,0.9964396158854166,0.5734375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5703125,mild,0.0003845416067633778
371,369,0.9946091644204852,0.005390835579514825,2,0.6,0.9964396158854166,0.5796875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5765625,mild,0.0005468142032623277
378,374,0.9894179894179894,0.010582010582010581,4,0.6,0.9964396158854166,0.590625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.584375,mild,0.0017268022720236312
384,380,0.9895833333333334,0.010416666666666666,4,0.6,0.9964396158854166,0.6,0.0026041666666666665,1.0,receiver_only,0.25,0,0.59375,mild,0.0053909616544841445
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9964396158854166,0.609375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5984375,mild,0.3699831482768031
397,383,0.964735516372796,0.03526448362720403,14,0.6,0.9964396158854166,0.6203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5984375,mild,0.9215619516372682
403,383,0.9503722084367245,0.04962779156327544,20,0.6,0.9964396158854166,0.6296875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5984375,mild,0.9954297661781311
409,383,0.9364303178484108,0.06356968215158924,26,0.6,0.9964396158854166,0.6390625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.5984375,mild,0.9990072178840638
