accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
395,380,0.9620253164556962,0.0379746835443038,15,0.59375,0.9986775716145834,0.6171875,0.0,0.9895833333333334,mahalanobis,0.25,2,0.59375,mild,openout<=0.10,0.31996439994459525
368,362,0.9836956521739131,0.016304347826086956,6,0.59375,0.99853515625,0.575,0.0,0.9895833333333334,openmax,0.25,2,0.565625,mild,openout<=0.05,0.1798144736551197
394,379,0.9619289340101523,0.03807106598984772,15,0.59375,0.99853515625,0.615625,0.0,0.9895833333333334,openmax,0.25,2,0.5921875,mild,openout<=0.10,0.23905291380681248
0,0,0.0,0.0,0,0.59375,0.4800771077473958,0.0,0.8098958333333334,0.9895833333333334,vim,0.25,2,0.0,mild,openout<=0.05,-9.999999974752427e-07
45,38,0.8444444444444444,0.15555555555555556,7,0.59375,0.4800771077473958,0.0703125,0.8098958333333334,0.9895833333333334,vim,0.25,2,0.059375,mild,openout<=0.10,0.026684550680220135
394,380,0.9644670050761421,0.03553299492385787,14,0.59375,0.99969482421875,0.615625,0.0,0.9895833333333334,one_vs_rest,0.25,2,0.59375,mild,openout<=0.05,0.8622621325235893
400,380,0.95,0.05,20,0.59375,0.99969482421875,0.625,0.0,0.9895833333333334,one_vs_rest,0.25,2,0.59375,mild,openout<=0.10,0.9638883234261119
389,373,0.9588688946015425,0.04113110539845758,16,0.4263392857142857,0.9940338134765625,0.4341517857142857,0.015625,0.9947916666666666,opensemcom,0.5,2,0.41629464285714285,medium,openout<=0.05,0.015985506903380416
407,377,0.9262899262899262,0.07371007371007371,30,0.4263392857142857,0.9940338134765625,0.45424107142857145,0.015625,0.9947916666666666,opensemcom,0.5,2,0.42075892857142855,medium,openout<=0.10,0.6314283990859981
373,357,0.9571045576407506,0.04289544235924933,16,0.42410714285714285,0.9759368896484375,0.41629464285714285,0.046875,0.9895833333333334,msp,0.5,2,0.3984375,medium,openout<=0.05,0.0031293878305852976
