accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
77,76,0.987012987012987,0.012987012987012988,1,0.72265625,0.95361328125,DINOv3,0.30078125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.296875,mild,0.5859432429887326
90,89,0.9888888888888889,0.011111111111111112,1,0.72265625,0.95361328125,DINOv3,0.3515625,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.34765625,mild,0.6104116279149753
103,101,0.9805825242718447,0.019417475728155338,2,0.72265625,0.95361328125,DINOv3,0.40234375,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.39453125,mild,0.6242040992106643
115,111,0.9652173913043478,0.034782608695652174,4,0.72265625,0.95361328125,DINOv3,0.44921875,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.43359375,mild,0.6431137554902258
128,121,0.9453125,0.0546875,7,0.72265625,0.95361328125,DINOv3,0.5,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.47265625,mild,0.6573722409835352
141,132,0.9361702127659575,0.06382978723404255,9,0.72265625,0.95361328125,DINOv3,0.55078125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.515625,mild,0.6873724778017026
154,143,0.9285714285714286,0.07142857142857142,11,0.72265625,0.95361328125,DINOv3,0.6015625,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.55859375,mild,0.7125514749803596
166,154,0.927710843373494,0.07228915662650602,12,0.72265625,0.95361328125,DINOv3,0.6484375,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.6015625,mild,0.7416825654306685
179,164,0.9162011173184358,0.08379888268156424,15,0.72265625,0.95361328125,DINOv3,0.69921875,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.640625,mild,0.7738955393091864
192,175,0.9114583333333334,0.08854166666666667,17,0.72265625,0.95361328125,DINOv3,0.75,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.68359375,mild,0.8073192981384267
205,183,0.8926829268292683,0.1073170731707317,22,0.72265625,0.95361328125,DINOv3,0.80078125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.71484375,mild,0.8482510057518455
217,185,0.8525345622119815,0.14746543778801843,32,0.72265625,0.95361328125,DINOv3,0.84765625,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.72265625,mild,0.8801712375282853
230,185,0.8043478260869565,0.1956521739130435,45,0.72265625,0.95361328125,DINOv3,0.8984375,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.72265625,mild,0.9192675812223674
243,185,0.7613168724279835,0.23868312757201646,58,0.72265625,0.95361328125,DINOv3,0.94921875,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.72265625,mild,0.9991362687194197
256,185,0.72265625,0.27734375,71,0.72265625,0.95361328125,DINOv3,1.0,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.72265625,mild,1.0
13,13,1.0,0.0,0,0.72265625,0.9519856770833334,DINOv3,0.05078125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.72265625,0.9519856770833334,DINOv3,0.05078125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.05078125,mild,5.951575803919695e-05
27,27,1.0,0.0,0,0.72265625,0.9519856770833334,DINOv3,0.10546875,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.10546875,mild,0.06788938492536545
39,39,1.0,0.0,0,0.72265625,0.9519856770833334,DINOv3,0.15234375,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.15234375,mild,0.5250453352928164
52,52,1.0,0.0,0,0.72265625,0.9519856770833334,DINOv3,0.203125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.203125,mild,0.5971982479095459
64,63,0.984375,0.015625,1,0.72265625,0.9519856770833334,DINOv3,0.25,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.24609375,mild,0.6270611733198166
77,76,0.987012987012987,0.012987012987012988,1,0.72265625,0.9519856770833334,DINOv3,0.30078125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.296875,mild,0.6434876620769501
90,89,0.9888888888888889,0.011111111111111112,1,0.72265625,0.9519856770833334,DINOv3,0.3515625,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.34765625,mild,0.6610079109668733
103,101,0.9805825242718447,0.019417475728155338,2,0.72265625,0.9519856770833334,DINOv3,0.40234375,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.39453125,mild,0.6823486089706421
115,110,0.9565217391304348,0.043478260869565216,5,0.72265625,0.9519856770833334,DINOv3,0.44921875,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.4296875,mild,0.7019984275102615
128,121,0.9453125,0.0546875,7,0.72265625,0.9519856770833334,DINOv3,0.5,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.47265625,mild,0.7131691873073578
141,132,0.9361702127659575,0.06382978723404255,9,0.72265625,0.9519856770833334,DINOv3,0.55078125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.515625,mild,0.7319702804088593
154,143,0.9285714285714286,0.07142857142857142,11,0.72265625,0.9519856770833334,DINOv3,0.6015625,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.55859375,mild,0.7566827535629272
167,155,0.9281437125748503,0.0718562874251497,12,0.72265625,0.9519856770833334,DINOv3,0.65234375,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.60546875,mild,0.7801591157913208
179,165,0.9217877094972067,0.0782122905027933,14,0.72265625,0.9519856770833334,DINOv3,0.69921875,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.64453125,mild,0.8082999289035797
192,175,0.9114583333333334,0.08854166666666667,17,0.72265625,0.9519856770833334,DINOv3,0.75,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.68359375,mild,0.8340114504098892
205,183,0.8926829268292683,0.1073170731707317,22,0.72265625,0.9519856770833334,DINOv3,0.80078125,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.71484375,mild,0.8707196712493896
217,185,0.8525345622119815,0.14746543778801843,32,0.72265625,0.9519856770833334,DINOv3,0.84765625,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.72265625,mild,0.9005443900823593
230,185,0.8043478260869565,0.1956521739130435,45,0.72265625,0.9519856770833334,DINOv3,0.8984375,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.72265625,mild,0.9344803690910339
243,185,0.7613168724279835,0.23868312757201646,58,0.72265625,0.9519856770833334,DINOv3,0.94921875,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.72265625,mild,0.9996391534805298
256,185,0.72265625,0.27734375,71,0.72265625,0.9519856770833334,DINOv3,1.0,vim,0.328125,0.9635416666666666,dino_vim,0.25,0,0.72265625,mild,1.0
1,1,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.00390625,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.00390625,mild,-8.776411363744144
13,13,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.05078125,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.05078125,mild,-6.7115400073431655
26,26,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.1015625,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.1015625,mild,-6.431311984286911
39,39,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.15234375,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.15234375,mild,-6.272825843291748
52,52,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.203125,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.203125,mild,-6.004935237802053
64,64,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.25,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.25,mild,-5.833114821865438
77,77,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.30078125,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.30078125,mild,-5.654225908946552
90,90,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.3515625,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.3515625,mild,-5.4515044681517
103,103,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.40234375,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.40234375,mild,-5.084843183770621
115,115,1.0,0.0,0,0.72265625,0.97705078125,DINOv3,0.44921875,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.44921875,mild,-4.776069174361167
128,127,0.9921875,0.0078125,1,0.72265625,0.97705078125,DINOv3,0.5,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.49609375,mild,-4.4543562823769065
141,140,0.9929078014184397,0.0070921985815602835,1,0.72265625,0.97705078125,DINOv3,0.55078125,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.546875,mild,-4.107484871329692
154,153,0.9935064935064936,0.006493506493506494,1,0.72265625,0.97705078125,DINOv3,0.6015625,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.59765625,mild,-3.784728798413557
166,162,0.9759036144578314,0.024096385542168676,4,0.72265625,0.97705078125,DINOv3,0.6484375,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.6328125,mild,-3.3584544908814635
179,172,0.9608938547486033,0.03910614525139665,7,0.72265625,0.97705078125,DINOv3,0.69921875,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.671875,mild,-3.0806186602464556
192,181,0.9427083333333334,0.057291666666666664,11,0.72265625,0.97705078125,DINOv3,0.75,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.70703125,mild,-2.746118821820502
205,183,0.8926829268292683,0.1073170731707317,22,0.72265625,0.97705078125,DINOv3,0.80078125,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.71484375,mild,-2.5124090716905387
217,184,0.847926267281106,0.15207373271889402,33,0.72265625,0.97705078125,DINOv3,0.84765625,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.71875,mild,-2.338172116486938
230,185,0.8043478260869565,0.1956521739130435,45,0.72265625,0.97705078125,DINOv3,0.8984375,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.72265625,mild,-2.181916580188491
243,185,0.7613168724279835,0.23868312757201646,58,0.72265625,0.97705078125,DINOv3,0.94921875,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.72265625,mild,-2.0120226259613254
256,185,0.72265625,0.27734375,71,0.72265625,0.97705078125,DINOv3,1.0,react_energy,0.11458333333333333,0.9635416666666666,dino_react_energy,0.25,0,0.72265625,mild,-1.8662772137520065
1,1,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.00390625,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.00390625,mild,-12.94168265816385
13,13,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.05078125,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.05078125,mild,-10.972399946100918
26,26,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.1015625,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.1015625,mild,-10.162034884066111
39,39,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.15234375,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.15234375,mild,-9.689644352846598
52,52,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.203125,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.203125,mild,-9.432963322536255
64,64,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.25,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.25,mild,-9.12082726529914
77,77,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.30078125,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.30078125,mild,-8.777093845876212
90,90,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.3515625,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.3515625,mild,-8.289853707098583
103,103,1.0,0.0,0,0.7265625,0.968505859375,DINOv3,0.40234375,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.40234375,mild,-8.07062181734597
115,114,0.991304347826087,0.008695652173913044,1,0.7265625,0.968505859375,DINOv3,0.44921875,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.4453125,mild,-7.555281968762765
128,127,0.9921875,0.0078125,1,0.7265625,0.968505859375,DINOv3,0.5,ash_energy,0.15104166666666666,0.96875,dino_ash_energy,0.25,0,0.49609375,mild,-7.049278156450132
