accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
152,87,0.5723684210526315,0.4276315789473684,65,0.08984375,0.9871827766374324,0.1484375,0.13043478260869565,1.0,openmax,0.91,0,0.0849609375,extreme,openout<=0.10,0.12316458687138732
0,0,0.0,0.0,0,0.08984375,0.5512222429557754,0.0,1.0,1.0,vim,0.91,0,0.0,extreme,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.08984375,0.5512222429557754,0.0,1.0,1.0,vim,0.91,0,0.0,extreme,openout<=0.10,-9.999999974752427e-07
112,92,0.8214285714285714,0.17857142857142858,20,0.08984375,1.0,0.109375,0.0,1.0,one_vs_rest,0.91,0,0.08984375,extreme,openout<=0.05,0.8691489951898196
124,92,0.7419354838709677,0.25806451612903225,32,0.08984375,1.0,0.12109375,0.0,1.0,one_vs_rest,0.91,0,0.08984375,extreme,openout<=0.10,0.9546232990973094
377,374,0.9920424403183024,0.007957559681697613,3,0.5984375,0.9981689453125,0.5890625,0.0078125,0.9973958333333334,opensemcom,0.25,1,0.584375,mild,openout<=0.05,0.047829797118902256
387,380,0.9819121447028424,0.01808785529715762,7,0.5984375,0.9981689453125,0.6046875,0.0078125,0.9973958333333334,opensemcom,0.25,1,0.59375,mild,openout<=0.10,0.8016781091690046
360,351,0.975,0.025,9,0.6,0.979156494140625,0.5625,0.057291666666666664,1.0,msp,0.25,1,0.5484375,mild,openout<=0.05,0.0033624676469978182
381,364,0.9553805774278216,0.04461942257217848,17,0.6,0.979156494140625,0.5953125,0.057291666666666664,1.0,msp,0.25,1,0.56875,mild,openout<=0.10,0.014113839817792604
361,352,0.9750692520775623,0.024930747922437674,9,0.6,0.980987548828125,0.5640625,0.0546875,1.0,energy,0.25,1,0.55,mild,openout<=0.05,0.014534162560041001
381,364,0.9553805774278216,0.04461942257217848,17,0.6,0.980987548828125,0.5953125,0.0546875,1.0,energy,0.25,1,0.56875,mild,openout<=0.10,0.049855777925851406
237,237,1.0,0.0,0,0.6,0.9833882649739584,0.3703125,0.09895833333333333,1.0,mahalanobis,0.25,1,0.3703125,mild,openout<=0.05,0.25722611111705396
251,251,1.0,0.0,0,0.6,0.9833882649739584,0.3921875,0.09895833333333333,1.0,mahalanobis,0.25,1,0.3921875,mild,openout<=0.10,0.3098882420020404
224,224,1.0,0.0,0,0.6,0.9859619140625,0.35,0.15364583333333334,1.0,openmax,0.25,1,0.35,mild,openout<=0.05,0.11253492849320319
278,278,1.0,0.0,0,0.6,0.9859619140625,0.434375,0.15364583333333334,1.0,openmax,0.25,1,0.434375,mild,openout<=0.10,0.14150869807248653
0,0,0.0,0.0,0,0.6,0.4414265950520833,0.0,0.9401041666666666,1.0,vim,0.25,1,0.0,mild,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.6,0.4414265950520833,0.0,0.9401041666666666,1.0,vim,0.25,1,0.0,mild,openout<=0.10,-9.999999974752427e-07
387,384,0.9922480620155039,0.007751937984496124,3,0.6,0.9999898274739584,0.6046875,0.0,1.0,one_vs_rest,0.25,1,0.6,mild,openout<=0.05,0.8985188252185149
395,384,0.9721518987341772,0.027848101265822784,11,0.6,0.9999898274739584,0.6171875,0.0,1.0,one_vs_rest,0.25,1,0.6,mild,openout<=0.10,0.9696511992155178
383,374,0.9765013054830287,0.02349869451697128,9,0.42745535714285715,0.99761962890625,0.42745535714285715,0.0078125,0.9973958333333334,opensemcom,0.5,1,0.4174107142857143,medium,openout<=0.05,0.047829797118902256
400,380,0.95,0.05,20,0.42745535714285715,0.99761962890625,0.44642857142857145,0.0078125,0.9973958333333334,opensemcom,0.5,1,0.42410714285714285,medium,openout<=0.10,0.8016781091690046
370,351,0.9486486486486486,0.051351351351351354,19,0.42857142857142855,0.9829457600911459,0.41294642857142855,0.0546875,1.0,msp,0.5,1,0.39174107142857145,medium,openout<=0.05,0.0033624676469978182
398,364,0.914572864321608,0.08542713567839195,34,0.42857142857142855,0.9829457600911459,0.44419642857142855,0.0546875,1.0,msp,0.5,1,0.40625,medium,openout<=0.10,0.014113839817792604
371,352,0.9487870619946092,0.05121293800539083,19,0.42857142857142855,0.985137939453125,0.4140625,0.0546875,1.0,energy,0.5,1,0.39285714285714285,medium,openout<=0.05,0.014534162560041001
397,364,0.9168765743073047,0.08312342569269521,33,0.42857142857142855,0.985137939453125,0.44308035714285715,0.0546875,1.0,energy,0.5,1,0.40625,medium,openout<=0.10,0.049855777925851406
240,239,0.9958333333333333,0.004166666666666667,1,0.42857142857142855,0.9801025390625,0.26785714285714285,0.11979166666666667,1.0,mahalanobis,0.5,1,0.26674107142857145,medium,openout<=0.05,0.25722611111705396
259,256,0.9884169884169884,0.011583011583011582,3,0.42857142857142855,0.9801025390625,0.2890625,0.11979166666666667,1.0,mahalanobis,0.5,1,0.2857142857142857,medium,openout<=0.10,0.3098882420020404
314,306,0.9745222929936306,0.025477707006369428,8,0.42857142857142855,0.9921925862630209,0.35044642857142855,0.0,1.0,openmax,0.5,1,0.34151785714285715,medium,openout<=0.05,0.11253492849320319
348,333,0.9568965517241379,0.04310344827586207,15,0.42857142857142855,0.9921925862630209,0.38839285714285715,0.0,1.0,openmax,0.5,1,0.3716517857142857,medium,openout<=0.10,0.14150869807248653
0,0,0.0,0.0,0,0.42857142857142855,0.5357259114583334,0.0,0.7604166666666666,1.0,vim,0.5,1,0.0,medium,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.42857142857142855,0.5357259114583334,0.0,0.7604166666666666,1.0,vim,0.5,1,0.0,medium,openout<=0.10,-9.999999974752427e-07
394,384,0.9746192893401016,0.025380710659898477,10,0.42857142857142855,0.9999745686848959,0.43973214285714285,0.0,1.0,one_vs_rest,0.5,1,0.42857142857142855,medium,openout<=0.05,0.8985188252185149
401,384,0.9576059850374065,0.04239401496259352,17,0.42857142857142855,0.9999745686848959,0.44754464285714285,0.0,1.0,one_vs_rest,0.5,1,0.42857142857142855,medium,openout<=0.10,0.9696511992155178
263,248,0.9429657794676806,0.057034220532319393,15,0.2490234375,0.9980367024739584,0.2568359375,0.00390625,0.99609375,opensemcom,0.75,1,0.2421875,hard,openout<=0.05,0.047829797118902256
290,254,0.8758620689655172,0.12413793103448276,36,0.2490234375,0.9980367024739584,0.283203125,0.00390625,0.99609375,opensemcom,0.75,1,0.248046875,hard,openout<=0.10,0.8016781091690046
263,233,0.8859315589353612,0.11406844106463879,30,0.25,0.9778035481770834,0.2568359375,0.05859375,1.0,msp,0.75,1,0.2275390625,hard,openout<=0.05,0.0033624676469978182
