accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
26,26,1.0,0.0,0,0.71875,1.0,0.1015625,0.0,0.9583333333333334,openmax,0.25,0,0.1015625,mild,0.028048817472131893
39,39,1.0,0.0,0,0.71875,1.0,0.15234375,0.0,0.9583333333333334,openmax,0.25,0,0.15234375,mild,0.04571785227431408
52,52,1.0,0.0,0,0.71875,1.0,0.203125,0.0,0.9583333333333334,openmax,0.25,0,0.203125,mild,0.06452578768001817
64,64,1.0,0.0,0,0.71875,1.0,0.25,0.0,0.9583333333333334,openmax,0.25,0,0.25,mild,0.08679534202066405
77,77,1.0,0.0,0,0.71875,1.0,0.30078125,0.0,0.9583333333333334,openmax,0.25,0,0.30078125,mild,0.10033856098652713
90,90,1.0,0.0,0,0.71875,1.0,0.3515625,0.0,0.9583333333333334,openmax,0.25,0,0.3515625,mild,0.11472791032741761
103,101,0.9805825242718447,0.019417475728155338,2,0.71875,1.0,0.40234375,0.0,0.9583333333333334,openmax,0.25,0,0.39453125,mild,0.12425256154830004
115,112,0.9739130434782609,0.02608695652173913,3,0.71875,1.0,0.44921875,0.0,0.9583333333333334,openmax,0.25,0,0.4375,mild,0.138144336811013
129,126,0.9767441860465116,0.023255813953488372,3,0.71875,1.0,0.50390625,0.0,0.9583333333333334,openmax,0.25,0,0.4921875,mild,0.15105240645920603
141,138,0.9787234042553191,0.02127659574468085,3,0.71875,1.0,0.55078125,0.0,0.9583333333333334,openmax,0.25,0,0.5390625,mild,0.16853060966715938
154,150,0.974025974025974,0.025974025974025976,4,0.71875,1.0,0.6015625,0.0,0.9583333333333334,openmax,0.25,0,0.5859375,mild,0.1793843753650252
166,161,0.9698795180722891,0.030120481927710843,5,0.71875,1.0,0.6484375,0.0,0.9583333333333334,openmax,0.25,0,0.62890625,mild,0.19384080623973277
179,173,0.9664804469273743,0.0335195530726257,6,0.71875,1.0,0.69921875,0.0,0.9583333333333334,openmax,0.25,0,0.67578125,mild,0.22179637729125512
192,184,0.9583333333333334,0.041666666666666664,8,0.71875,1.0,0.75,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.27672140172725906
