task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
full-open-mild,0.02,0.6,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.02,0.6,dino_detector,5,0.31875,0.19071143020116807,0.16716593903027913,0.0024024024024024023,0.005371935081080576,0.004708708708708708,0.31999999999999995,0.19232528089638917,0.1685805415354186,0.7975975975975975,0.44590094918637946,0.3908494147760702,204.8,123.08817977368908,107.89154658266791,0.388,0.17309275280675024,0.15172248738187674,0.690158970160252,0.3866367381528797,0.33890204341058117,0.45600000000000007,0.15386022471711133,0.13486443322833486,0.609222290468277,0.34331345570814453,0.30092751202507956,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.19232528089638917,0.1685805415354186,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.02,0.6,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.02,0.6,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.02,0.6,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.02,0.6,opensemcom_progressive,5,0.575,0.017780947932407903,0.015585688046249373,0.00373910588397635,0.0023940152521247644,0.00209844689042553,0.5771875,0.01889914639276073,0.016565832211965708,0.9962608941160237,0.002394015252124766,0.002098446890425532,369.4,12.095453691366851,10.60213261565804,0.61946875,0.017009231753484625,0.01490924899076911,0.9281423390907731,0.0035305795504451875,0.0030946894229083063,0.66175,0.01511931711420857,0.013252665769572554,0.8687767147236969,0.007288161725439672,0.006388355419245343,0.0,0.0,0.0,0.0,0.0,0.0,0.42281250000000004,0.018899146392760705,0.016565832211965684,0.6775,0.17329526825623373,0.1519,0.9969707741486721,0.002147486981118387,0.0018823553332659962,0.003662237532808399,0.004389502935197894,0.0038475689646106388
full-open-mild,0.02,0.6,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.02,0.6,witt_context_style,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.8019999999999999,0.015105181359594778,0.013240275234346514,0.6717235318834428,0.003118719851643514,0.002733678479692759,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.02,0.8,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.02,0.8,dino_detector,5,0.31875,0.19071143020116807,0.16716593903027913,0.0024024024024024023,0.005371935081080576,0.004708708708708708,0.31999999999999995,0.19232528089638917,0.1685805415354186,0.7975975975975975,0.44590094918637946,0.3908494147760702,204.8,123.08817977368908,107.89154658266791,0.388,0.17309275280675024,0.15172248738187674,0.690158970160252,0.3866367381528797,0.33890204341058117,0.45600000000000007,0.15386022471711133,0.13486443322833486,0.609222290468277,0.34331345570814453,0.30092751202507956,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.19232528089638917,0.1685805415354186,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.02,0.8,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.02,0.8,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.02,0.8,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.02,0.8,opensemcom_progressive,5,0.5818749999999999,0.003921843874378477,0.003437647724098557,0.00373910588397635,0.0023940152521247644,0.00209844689042553,0.5840625000000002,0.004335761539222401,0.0038004625540847196,0.9962608941160237,0.002394015252124766,0.002098446890425532,373.8,2.7748873851023217,2.432296034614208,0.6820937499999999,0.12323641651504137,0.10802148181539521,0.8717411852321912,0.1292329910645044,0.11327771115869506,0.75125,0.18518782694874952,0.16232428730784557,0.804329805229416,0.15109758152800304,0.13244286970471306,0.0725,0.16211492836873476,0.14209999999999998,0.0725,0.16211492836873476,0.14209999999999998,0.41593749999999996,0.004335761539222377,0.0038004625540846997,0.67625,0.17050018328435895,0.14944999999999997,0.9970385729999061,0.0020518980503294996,0.0017985679411869299,0.0026235079575596815,0.0026285878942941114,0.0023040588768580682
full-open-mild,0.02,0.8,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.02,0.8,witt_context_style,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.8019999999999999,0.015105181359594778,0.013240275234346514,0.6717235318834428,0.003118719851643514,0.002733678479692759,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.02,1.0,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.02,1.0,dino_detector,5,0.31875,0.19071143020116807,0.16716593903027913,0.0024024024024024023,0.005371935081080576,0.004708708708708708,0.31999999999999995,0.19232528089638917,0.1685805415354186,0.7975975975975975,0.44590094918637946,0.3908494147760702,204.8,123.08817977368908,107.89154658266791,0.388,0.17309275280675024,0.15172248738187674,0.690158970160252,0.3866367381528797,0.33890204341058117,0.45600000000000007,0.15386022471711133,0.13486443322833486,0.609222290468277,0.34331345570814453,0.30092751202507956,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.19232528089638917,0.1685805415354186,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.02,1.0,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.02,1.0,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.02,1.0,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.02,1.0,opensemcom_progressive,5,0.5818749999999999,0.003921843874378477,0.003437647724098557,0.00373910588397635,0.0023940152521247644,0.00209844689042553,0.5840625000000002,0.004335761539222401,0.0038004625540847196,0.9962608941160237,0.002394015252124766,0.002098446890425532,373.8,2.7748873851023217,2.432296034614208,0.6820937499999999,0.12323641651504137,0.10802148181539521,0.8717411852321912,0.1292329910645044,0.11327771115869506,0.75125,0.18518782694874952,0.16232428730784557,0.804329805229416,0.15109758152800304,0.13244286970471306,0.0725,0.16211492836873476,0.14209999999999998,0.0725,0.16211492836873476,0.14209999999999998,0.41593749999999996,0.004335761539222377,0.0038004625540846997,0.67625,0.17050018328435895,0.14944999999999997,0.9970385729999061,0.0020518980503294996,0.0017985679411869299,0.0026235079575596815,0.0026285878942941114,0.0023040588768580682
full-open-mild,0.02,1.0,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.02,1.0,witt_context_style,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.8019999999999999,0.015105181359594778,0.013240275234346514,0.6717235318834428,0.003118719851643514,0.002733678479692759,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.3,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.05,0.3,dino_detector,5,0.3628125,0.018100738071968242,0.015865996462561073,0.004179550058641646,0.005833747164626085,0.005113504847671028,0.364375,0.0190535327268987,0.01670115780043407,0.9958204499413583,0.0058337471646261,0.0051135048476710415,233.2,12.194260945215172,10.68874099227781,0.42793749999999997,0.017148179454208847,0.015031042020390677,0.8475539346781149,0.009405214699035408,0.008244034168729172,0.4915,0.015242826181518928,0.013360926240347229,0.7378310590446298,0.014413372602141542,0.012633878121981235,0.0,0.0,0.0,0.0,0.0,0.0,0.635625,0.019053532726898678,0.016701157800434054,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.05,0.3,ensemble_detector,5,0.17562499999999998,0.026345621967890604,0.023092955838848347,0.0016666666666666666,0.0037267799624996494,0.0032666666666666664,0.1759375,0.026507295575935317,0.023234669004528554,0.9983333333333334,0.0037267799624996364,0.003266666666666655,112.6,16.964669168598604,14.870188162898275,0.29353125,0.02915802513352884,0.025558135904981405,0.5957263552857209,0.03277789619904892,0.0287310927917181,0.34075,0.021205836460748265,0.018587735203622856,0.5130593790111833,0.04724939593292226,0.04141592159111197,0.0,0.0,0.0,0.0,0.0,0.0,0.8240624999999999,0.02650729557593532,0.023234669004528558,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.05,0.3,fixed_refine_all,5,0.17781249999999998,0.020173805339474264,0.017683120040733767,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.178125,0.020252314682524572,0.017751936514082068,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.36718750000000006,0.030378472023786834,0.026627904771123083,0.48328276313906554,0.014798959067404934,0.012971859560614094,0.34249999999999997,0.01620185174601965,0.014201549211265648,0.5178720465726904,0.03410672138473723,0.02989585942231993,0.0,0.0,0.0,0.0,0.0,0.0,0.821875,0.02025231468252453,0.01775193651408203,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.3,opensemcom_no_channel,5,0.1771875,0.013100796135159113,0.01148335412129226,0.0016,0.0035777087639996636,0.003136,0.1775,0.013603624287299318,0.011924102429533213,0.9984,0.0035777087639996667,0.0031360000000000025,113.6,8.706319543871567,7.63142555490126,0.29524999999999996,0.014963986716029238,0.013116512672486525,0.5995612491860315,0.014100876360180812,0.012359963088804169,0.342,0.010882899429839464,0.00953928194362658,0.5175376215810394,0.021857577941648547,0.019159011799602225,0.0,0.0,0.0,0.0,0.0,0.0,0.8225,0.01360362428729934,0.011924102429533234,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.05,0.3,opensemcom_progressive,5,0.39,0.018408345593778918,0.016135626343591367,0.0016403361344537813,0.002247254285886681,0.001969805231620383,0.39062499999999994,0.01798572567690833,0.015765183653386333,0.9983596638655463,0.002247254285886678,0.0019698052316203802,250.0,11.510864433221338,10.089717538167259,0.4515625,0.016187153109217516,0.014188665288047719,0.8633912504370619,0.009792728530116378,0.008583705017988393,0.5125,0.01438858054152671,0.012612146922709108,0.7606528191087417,0.014450011189949255,0.01266599326017279,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.017985725676908364,0.015765183653386364,0.7503124999999999,0.20654098791160075,0.18104115813123822,0.9978273360555263,0.0025678976647251356,0.0022508615451346395,0.004178912689841838,0.004742491955803854,0.004156977483201952
full-open-mild,0.05,0.3,opensemcom_receiver_only,5,0.1753125,0.017622340224839605,0.015446662260825151,0.0032842048590080086,0.004503372939342968,0.003947380423998334,0.1759375,0.018241811090870336,0.015989652415703097,0.996715795140992,0.004503372939342955,0.003947380423998323,112.6,11.674759098157015,10.233377546049983,0.29353125,0.02006599219995737,0.01758861765727341,0.5961754325594689,0.019884631522668894,0.017429648014551335,0.34075000000000005,0.014593448872696273,0.012791721932562483,0.5134589680409183,0.030187508094319224,0.02646051750672738,0.0,0.0,0.0,0.0,0.0,0.0,0.8240624999999999,0.018241811090870343,0.015989652415703104,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.05,0.3,witt_context_style,5,0.17781249999999998,0.020173805339474264,0.017683120040733767,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.178125,0.020252314682524572,0.017751936514082068,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.3315625,0.02632800908728193,0.02307751746830668,0.5351402019103985,0.018152821967757565,0.015911650010116105,0.34249999999999997,0.01620185174601965,0.014201549211265648,0.5178720465726904,0.03410672138473723,0.02989585942231993,0.0,0.0,0.0,0.0,0.0,0.0,0.821875,0.02025231468252453,0.01775193651408203,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.45,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.05,0.45,dino_detector,5,0.5375,0.01729370595404582,0.015158601621686607,0.0063084955362320855,0.006156286156486207,0.005396222739258874,0.5409375000000001,0.018134426428067698,0.015895525608642203,0.993691504463768,0.006156286156486211,0.005396222739258877,346.2,11.606032913963324,10.173136389531008,0.58684375,0.016320983785260937,0.014305973047777991,0.9158373003200666,0.006600575969385269,0.005785659930813237,0.6327499999999999,0.014507541142454151,0.012716420486913757,0.8493306449060244,0.009055108444780743,0.00793715250625556,0.0,0.0,0.0,0.0,0.0,0.0,0.45906250000000004,0.01813442642806769,0.015895525608642196,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.05,0.45,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.05,0.45,fixed_refine_all,5,0.36468749999999994,0.02796394861021955,0.024511481684610578,0.000847457627118644,0.0018949728622879574,0.0016610169491525423,0.36499999999999994,0.028007567336793104,0.02454971518419307,0.9991525423728813,0.0018949728622879524,0.0016610169491525378,233.6,17.924843095547587,15.711817717883568,0.6475,0.04201135100518964,0.036824572776289595,0.5628540683912575,0.007186031479992421,0.006298834312064856,0.492,0.02240605386943449,0.019639772147354465,0.7403509995978801,0.024284340544545157,0.021286163008572036,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.028007567336793115,0.02454971518419308,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
