row_type,task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
OpenSemCom,full-open-mild,0.05,0.3,opensemcom_progressive,5,0.39,0.018408345593778918,0.016135626343591367,0.0016403361344537813,0.002247254285886681,0.001969805231620383,0.39062499999999994,0.01798572567690833,0.015765183653386333,0.9983596638655463,0.002247254285886678,0.0019698052316203802,250.0,11.510864433221338,10.089717538167259,0.4515625,0.016187153109217516,0.014188665288047719,0.8633912504370619,0.009792728530116378,0.008583705017988393,0.5125,0.01438858054152671,0.012612146922709108,0.7606528191087417,0.014450011189949255,0.01266599326017279,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.017985725676908364,0.015765183653386364,0.7503124999999999,0.20654098791160075,0.18104115813123822,0.9978273360555263,0.0025678976647251356,0.0022508615451346395,0.004178912689841838,0.004742491955803854,0.004156977483201952
best_comparison,full-open-mild,0.05,0.3,dino_detector,5,0.3628125,0.018100738071968242,0.015865996462561073,0.004179550058641646,0.005833747164626085,0.005113504847671028,0.364375,0.0190535327268987,0.01670115780043407,0.9958204499413583,0.0058337471646261,0.0051135048476710415,233.2,12.194260945215172,10.68874099227781,0.42793749999999997,0.017148179454208847,0.015031042020390677,0.8475539346781149,0.009405214699035408,0.008244034168729172,0.4915,0.015242826181518928,0.013360926240347229,0.7378310590446298,0.014413372602141542,0.012633878121981235,0.0,0.0,0.0,0.0,0.0,0.0,0.635625,0.019053532726898678,0.016701157800434054,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
ablation,full-open-mild,0.05,0.3,opensemcom_no_channel,5,0.1771875,0.013100796135159113,0.01148335412129226,0.0016,0.0035777087639996636,0.003136,0.1775,0.013603624287299318,0.011924102429533213,0.9984,0.0035777087639996667,0.0031360000000000025,113.6,8.706319543871567,7.63142555490126,0.29524999999999996,0.014963986716029238,0.013116512672486525,0.5995612491860315,0.014100876360180812,0.012359963088804169,0.342,0.010882899429839464,0.00953928194362658,0.5175376215810394,0.021857577941648547,0.019159011799602225,0.0,0.0,0.0,0.0,0.0,0.0,0.8225,0.01360362428729934,0.011924102429533234,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
ablation,full-open-mild,0.05,0.3,opensemcom_receiver_only,5,0.1753125,0.017622340224839605,0.015446662260825151,0.0032842048590080086,0.004503372939342968,0.003947380423998334,0.1759375,0.018241811090870336,0.015989652415703097,0.996715795140992,0.004503372939342955,0.003947380423998323,112.6,11.674759098157015,10.233377546049983,0.29353125,0.02006599219995737,0.01758861765727341,0.5961754325594689,0.019884631522668894,0.017429648014551335,0.34075000000000005,0.014593448872696273,0.012791721932562483,0.5134589680409183,0.030187508094319224,0.02646051750672738,0.0,0.0,0.0,0.0,0.0,0.0,0.8240624999999999,0.018241811090870343,0.015989652415703104,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
OpenSemCom,full-open-mild,0.05,0.45,opensemcom_progressive,5,0.5815625,0.004192627457812108,0.0036750000000000016,0.004814382471418448,0.0022439671862954087,0.0019669239617915034,0.584375,0.003827327723098736,0.0033548006647191597,0.9951856175285816,0.00224396718629539,0.001966923961791487,374.0,2.449489742783178,2.1470724254202507,0.6259374999999999,0.0034445949507888275,0.0030193205982472133,0.9291008424342884,0.002420025082985252,0.0021212455123813603,0.6674999999999999,0.003061862178478964,0.0026838405317753064,0.8712474524042075,0.0027660146608806833,0.0024245187489281726,0.0,0.0,0.0,0.0,0.0,0.0,0.415625,0.003827327723098708,0.003354800664719135,0.67375,0.16578485799561132,0.14531683515038787,0.9977439425579329,0.002037546000547921,0.001785987814887126,0.003655373839760502,0.0029829815307304067,0.00261469859550911
best_comparison,full-open-mild,0.05,0.45,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
ablation,full-open-mild,0.05,0.45,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
ablation,full-open-mild,0.05,0.45,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
OpenSemCom,full-open-mild,0.05,0.6,opensemcom_progressive,5,0.5815625,0.004192627457812108,0.0036750000000000016,0.004814382471418448,0.0022439671862954087,0.0019669239617915034,0.584375,0.003827327723098736,0.0033548006647191597,0.9951856175285816,0.00224396718629539,0.001966923961791487,374.0,2.449489742783178,2.1470724254202507,0.6259374999999999,0.0034445949507888275,0.0030193205982472133,0.9291008424342884,0.002420025082985252,0.0021212455123813603,0.6674999999999999,0.003061862178478964,0.0026838405317753064,0.8712474524042075,0.0027660146608806833,0.0024245187489281726,0.0,0.0,0.0,0.0,0.0,0.0,0.415625,0.003827327723098708,0.003354800664719135,0.67375,0.16578485799561132,0.14531683515038787,0.9977439425579329,0.002037546000547921,0.001785987814887126,0.003655373839760502,0.0029829815307304067,0.00261469859550911
best_comparison,full-open-mild,0.05,0.6,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-mild,0.05,0.6,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
ablation,full-open-mild,0.05,0.6,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
OpenSemCom,full-open-mild,0.05,0.8,opensemcom_progressive,5,0.5815625,0.004192627457812108,0.0036750000000000016,0.004814382471418448,0.0022439671862954087,0.0019669239617915034,0.584375,0.003827327723098736,0.0033548006647191597,0.9951856175285816,0.00224396718629539,0.001966923961791487,374.0,2.449489742783178,2.1470724254202507,0.6259374999999999,0.0034445949507888275,0.0030193205982472133,0.9291008424342884,0.002420025082985252,0.0021212455123813603,0.6674999999999999,0.003061862178478964,0.0026838405317753064,0.8712474524042075,0.0027660146608806833,0.0024245187489281726,0.0,0.0,0.0,0.0,0.0,0.0,0.415625,0.003827327723098708,0.003354800664719135,0.67375,0.16578485799561132,0.14531683515038787,0.9977439425579329,0.002037546000547921,0.001785987814887126,0.003655373839760502,0.0029829815307304067,0.00261469859550911
best_comparison,full-open-mild,0.05,0.8,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-mild,0.05,0.8,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
ablation,full-open-mild,0.05,0.8,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
OpenSemCom,full-open-mild,0.05,1.0,opensemcom_progressive,5,0.5815625,0.004192627457812108,0.0036750000000000016,0.004814382471418448,0.0022439671862954087,0.0019669239617915034,0.584375,0.003827327723098736,0.0033548006647191597,0.9951856175285816,0.00224396718629539,0.001966923961791487,374.0,2.449489742783178,2.1470724254202507,0.6259374999999999,0.0034445949507888275,0.0030193205982472133,0.9291008424342884,0.002420025082985252,0.0021212455123813603,0.6674999999999999,0.003061862178478964,0.0026838405317753064,0.8712474524042075,0.0027660146608806833,0.0024245187489281726,0.0,0.0,0.0,0.0,0.0,0.0,0.415625,0.003827327723098708,0.003354800664719135,0.67375,0.16578485799561132,0.14531683515038787,0.9977439425579329,0.002037546000547921,0.001785987814887126,0.003655373839760502,0.0029829815307304067,0.00261469859550911
best_comparison,full-open-mild,0.05,1.0,fixed_refine_all,5,0.5387500000000001,0.01207277735755119,0.010582255932692259,0.0023271743266669487,0.003188431842657096,0.0027947837339880226,0.54,0.011619370276611373,0.010184827103343477,0.9976728256733332,0.003188431842657079,0.002794783733988008,345.6,7.436396977031283,6.518289346139829,0.9099999999999999,0.017429055414917113,0.015277240655015262,0.5920048820110742,0.0026111537004460117,0.002288777132167783,0.632,0.009295496221289088,0.008147861682674772,0.8523767914611577,0.006982601135773627,0.006120519753347971,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.011619370276611382,0.010184827103343484,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-mild,0.05,1.0,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
ablation,full-open-mild,0.05,1.0,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
